specimen,class,cap.color,cap.shape,cap.surface,gill.size,gill.color,gill.attachment,population
6469,p,e,x,s,n,b,f,v
6470,p,n,k,s,n,b,f,v
6471,p,e,x,s,n,b,f,v
6472,p,n,f,s,n,b,f,v
6473,p,e,x,s,n,b,f,v
6474,p,n,f,s,n,b,f,v
6475,p,n,x,s,n,b,f,v
6476,p,e,f,y,n,b,f,v
6477,p,n,x,s,n,b,f,v
6478,p,e,x,s,n,b,f,v
6479,p,e,x,s,n,b,f,v
6480,p,n,x,s,n,b,f,v
6481,p,e,x,y,n,b,f,v
6482,p,e,f,y,n,b,f,v
6484,p,e,x,s,n,b,f,v
6485,p,e,f,y,n,b,f,v
6486,p,e,f,s,n,b,f,v
6487,p,e,f,s,n,b,f,v
6488,p,n,f,y,n,b,f,v
6489,p,n,f,s,n,b,f,v
6490,p,e,x,s,n,b,f,v
6491,p,n,f,y,n,b,f,v
6492,p,n,f,s,n,b,f,v
6493,p,n,f,y,n,b,f,v
6494,p,e,f,s,n,b,f,v
6495,p,e,f,y,n,b,f,v
6496,p,n,f,y,n,b,f,v
6497,p,e,f,s,n,b,f,v
6498,p,e,f,s,n,b,f,v
6502,p,e,k,y,n,b,f,v
6503,p,e,f,y,n,b,f,v
6504,p,e,f,s,n,b,f,v
6505,p,e,f,y,n,b,f,v
6506,p,n,f,y,n,b,f,v
6509,p,e,x,y,n,b,f,v
6510,e,w,x,f,b,p,f,n
6511,p,e,x,s,n,b,f,v
6512,p,e,x,s,n,b,f,v
6513,p,n,f,y,n,b,f,v
6514,p,e,x,s,n,b,f,v
6516,p,n,x,s,n,b,f,v
6517,p,n,x,s,n,b,f,v
6518,e,g,x,f,b,p,f,n
6520,p,e,f,y,n,b,f,v
6521,p,e,x,y,n,b,f,v
6523,p,e,k,s,n,b,f,v
6524,p,e,k,y,n,b,f,v
6525,p,e,f,y,n,b,f,v
6528,p,e,x,s,n,b,f,v
6529,p,n,f,y,n,b,f,v
6531,e,w,k,f,b,p,f,n
6532,p,n,k,y,n,b,f,v
6535,p,n,x,s,n,b,f,v
6536,p,n,x,s,n,b,f,v
6537,p,e,f,y,n,b,f,v
6538,p,n,f,y,n,b,f,v
6540,p,e,f,s,n,b,f,v
6541,p,e,x,s,n,b,f,v
6542,p,n,x,s,n,b,f,v
6543,p,n,f,y,n,b,f,v
6544,p,e,f,y,n,b,f,v
6545,p,n,f,y,n,b,f,v
6546,p,n,f,y,n,b,f,v
6547,p,n,f,s,n,b,f,v
6548,p,e,f,y,n,b,f,v
6549,p,e,f,y,n,b,f,v
6550,p,e,x,y,n,b,f,v
6551,p,e,k,s,n,b,f,v
6552,p,e,f,y,n,b,f,v
6553,p,n,f,y,n,b,f,v
6554,p,n,f,s,n,b,f,v
6555,p,e,f,s,n,b,f,v
6556,p,e,k,s,n,b,f,v
6558,p,n,f,s,n,b,f,v
6559,e,n,x,s,b,n,a,v
6560,p,n,x,s,n,b,f,v
6561,p,n,k,s,n,b,f,v
6562,p,n,f,s,n,b,f,v
6563,p,n,f,s,n,b,f,v
6564,p,n,x,s,n,b,f,v
6566,p,e,f,y,n,b,f,v
6567,p,e,f,y,n,b,f,v
6568,p,n,f,s,n,b,f,v
6569,p,e,x,s,n,b,f,v
6570,p,n,x,s,n,b,f,v
6571,p,e,x,s,n,b,f,v
6572,p,e,x,s,n,b,f,v
6574,p,e,x,s,n,b,f,v
6576,p,e,x,y,n,b,f,v
6577,p,n,f,s,n,b,f,v
6578,p,n,f,s,n,b,f,v
6579,p,n,x,s,n,b,f,v
6580,p,e,k,y,n,b,f,v
6581,p,e,x,s,n,b,f,v
6582,p,n,f,y,n,b,f,v
6583,p,e,f,y,n,b,f,v
6584,p,n,f,y,n,b,f,v
6585,p,n,f,s,n,b,f,v
6586,p,e,f,s,n,b,f,v
6587,p,n,k,y,n,b,f,v
6588,p,e,f,y,n,b,f,v
6589,p,e,f,s,n,b,f,v
6590,p,n,f,s,n,b,f,v
6591,p,n,x,s,n,b,f,v
6592,p,n,f,y,n,b,f,v
6593,p,e,f,y,n,b,f,v
6594,p,e,x,y,n,b,f,v
6595,p,e,f,s,n,b,f,v
6596,p,n,x,s,n,b,f,v
6597,p,n,f,s,n,b,f,v
6598,p,n,f,s,n,b,f,v
6600,e,g,x,s,b,p,f,n
6602,p,e,x,y,n,b,f,v
6603,p,n,x,s,n,b,f,v
6605,p,e,f,y,n,b,f,v
6606,p,n,k,y,n,b,f,v
6607,p,e,x,s,n,b,f,v
6608,p,n,x,s,n,b,f,v
6609,p,n,k,y,n,b,f,v
6610,p,e,x,y,n,b,f,v
6611,p,n,k,s,n,b,f,v
6613,p,e,x,y,n,b,f,v
6614,p,e,f,s,n,b,f,v
6617,p,e,f,s,n,b,f,v
6618,p,e,x,y,n,b,f,v
6619,p,e,x,s,n,b,f,v
6620,p,n,f,s,n,b,f,v
6621,p,e,f,y,n,b,f,v
6623,p,e,x,s,n,b,f,v
6624,p,e,x,s,n,b,f,v
6625,p,e,f,s,n,b,f,v
6626,p,e,x,y,n,b,f,v
6627,p,n,x,s,n,b,f,v
6628,p,e,x,s,n,b,f,v
6630,p,n,x,s,n,b,f,v
6632,p,e,f,s,n,b,f,v
6633,p,e,f,y,n,b,f,v
6634,p,n,x,s,n,b,f,v
6635,p,e,x,s,n,b,f,v
6636,p,n,f,s,n,b,f,v
6637,p,n,x,s,n,b,f,v
6638,p,e,f,s,n,b,f,v
6639,p,n,k,y,n,b,f,v
6641,p,n,f,y,n,b,f,v
6642,p,n,k,y,n,b,f,v
6643,p,e,f,s,n,b,f,v
6644,p,n,f,s,n,b,f,v
6645,p,e,x,s,n,b,f,v
6646,p,n,x,s,n,b,f,v
6647,p,n,f,y,n,b,f,v
6648,p,n,f,y,n,b,f,v
6649,p,e,x,s,n,b,f,v
6652,p,n,f,y,n,b,f,v
6656,p,n,k,s,n,b,f,v
6657,p,e,x,y,n,b,f,v
6658,p,n,x,s,n,b,f,v
6659,p,e,f,s,n,b,f,v
6660,p,e,f,s,n,b,f,v
6663,p,n,k,s,n,b,f,v
6664,e,n,b,s,b,o,a,v
6665,p,n,f,s,n,b,f,v
6667,p,e,x,y,n,b,f,v
6670,p,e,x,s,n,b,f,v
6671,p,n,f,s,n,b,f,v
6672,p,n,x,s,n,b,f,v
6673,p,e,x,y,n,b,f,v
6674,p,e,x,s,n,b,f,v
6675,p,e,f,s,n,b,f,v
6676,p,n,f,s,n,b,f,v
6677,p,n,f,s,n,b,f,v
6678,p,e,f,y,n,b,f,v
6679,p,e,x,s,n,b,f,v
6680,p,e,f,y,n,b,f,v
6681,p,n,f,y,n,b,f,v
6682,p,e,x,y,n,b,f,v
6684,p,e,f,s,n,b,f,v
6685,p,e,f,s,n,b,f,v
6686,p,e,x,s,n,b,f,v
6687,p,e,x,s,n,b,f,v
6688,p,e,k,y,n,b,f,v
6689,p,e,x,y,n,b,f,v
6690,p,e,x,s,n,b,f,v
6691,p,n,x,s,n,b,f,v
6692,p,n,x,s,n,b,f,v
6693,p,n,f,s,n,b,f,v
6694,p,n,f,y,n,b,f,v
6698,p,n,f,y,n,b,f,v
6699,p,e,f,y,n,b,f,v
6700,p,e,f,y,n,b,f,v
6701,p,n,f,y,n,b,f,v
6702,p,e,x,s,n,b,f,v
6703,p,n,f,y,n,b,f,v
6705,p,e,f,s,n,b,f,v
6706,p,n,x,s,n,b,f,v
6707,p,e,f,y,n,b,f,v
6708,p,n,k,y,n,b,f,v
6709,p,n,f,s,n,b,f,v
6710,p,n,f,y,n,b,f,v
6711,p,e,f,s,n,b,f,v
6713,p,e,f,s,n,b,f,v
6714,p,e,x,s,n,b,f,v
6715,p,e,f,y,n,b,f,v
6716,p,e,x,s,n,b,f,v
6717,p,e,f,s,n,b,f,v
6718,p,n,f,s,n,b,f,v
6719,p,n,x,s,n,b,f,v
6720,p,e,x,s,n,b,f,v
6722,p,e,x,s,n,b,f,v
6723,p,n,x,s,n,b,f,v
6724,p,e,f,s,n,b,f,v
6726,p,n,x,s,n,b,f,v
6727,p,e,x,y,n,b,f,v
6728,p,e,f,s,n,b,f,v
6729,p,e,x,s,n,b,f,v
6730,p,n,f,y,n,b,f,v
6733,p,e,f,s,n,b,f,v
6735,p,n,f,s,n,b,f,v
6736,p,e,x,y,n,b,f,v
6738,p,e,x,y,n,b,f,v
6739,p,n,k,y,n,b,f,v
6740,p,n,f,y,n,b,f,v
6741,p,e,x,y,n,b,f,v
6743,p,e,x,s,n,b,f,v
6744,p,e,f,s,n,b,f,v
6745,e,g,x,f,b,g,f,s
6746,p,e,x,s,n,b,f,v
6748,p,n,f,s,n,b,f,v
6750,p,e,x,s,n,b,f,v
6751,p,e,x,s,n,b,f,v
6752,p,e,f,y,n,b,f,v
6753,e,g,b,f,b,w,f,s
6754,p,n,f,y,n,b,f,v
6755,p,e,f,y,n,b,f,v
6758,p,n,f,y,n,b,f,v
6759,p,e,x,y,n,b,f,v
6760,p,n,f,y,n,b,f,v
6761,p,n,x,s,n,b,f,v
6762,p,e,f,y,n,b,f,v
6763,e,g,k,f,b,p,f,s
6764,e,n,b,s,b,y,a,c
6765,p,n,f,s,n,b,f,v
6766,p,n,x,s,n,b,f,v
6767,p,n,f,y,n,b,f,v
6769,p,n,f,y,n,b,f,v
6770,p,n,f,s,n,b,f,v
6771,p,e,f,y,n,b,f,v
6772,p,e,f,y,n,b,f,v
6773,p,n,f,s,n,b,f,v
6776,p,n,f,s,n,b,f,v
6777,p,e,x,s,n,b,f,v
6779,p,n,x,s,n,b,f,v
6780,p,n,x,s,n,b,f,v
6781,p,n,k,y,n,b,f,v
6782,p,n,f,s,n,b,f,v
6783,p,e,x,y,n,b,f,v
6784,p,n,f,s,n,b,f,v
6785,p,n,f,s,n,b,f,v
6787,p,n,x,s,n,b,f,v
6788,p,e,x,y,n,b,f,v
6789,p,e,f,s,n,b,f,v
6790,p,e,f,s,n,b,f,v
6791,p,n,f,y,n,b,f,v
6792,p,e,x,s,n,b,f,v
6794,p,e,f,y,n,b,f,v
6795,p,e,f,y,n,b,f,v
6796,p,e,x,y,n,b,f,v
6797,p,n,f,y,n,b,f,v
6798,p,n,f,s,n,b,f,v
6800,p,e,k,y,n,b,f,v
6801,p,e,f,s,n,b,f,v
6802,p,e,x,s,n,b,f,v
6803,p,e,x,y,n,b,f,v
6804,p,e,f,y,n,b,f,v
6805,p,e,x,y,n,b,f,v
6809,p,e,x,y,n,b,f,v
6810,p,e,x,s,n,b,f,v
6811,p,e,f,s,n,b,f,v
6812,p,e,f,s,n,b,f,v
6815,p,e,f,s,n,b,f,v
6816,p,n,f,s,n,b,f,v
6817,p,e,f,y,n,b,f,v
6818,p,n,f,y,n,b,f,v
6819,p,e,k,s,n,b,f,v
6820,p,n,f,s,n,b,f,v
6821,p,n,f,y,n,b,f,v
6823,p,e,f,y,n,b,f,v
6825,p,n,k,y,n,b,f,v
6826,p,e,x,y,n,b,f,v
6827,p,e,x,s,n,b,f,v
6828,e,g,x,s,b,w,f,n
6830,p,n,x,s,n,b,f,v
6833,p,e,x,s,n,b,f,v
6834,p,e,f,s,n,b,f,v
6835,p,e,f,y,n,b,f,v
6836,p,e,f,y,n,b,f,v
6837,p,n,f,s,n,b,f,v
6838,p,e,f,s,n,b,f,v
6839,p,n,x,s,n,b,f,v
6840,p,e,f,s,n,b,f,v
6842,p,e,f,s,n,b,f,v
6843,p,e,f,y,n,b,f,v
6844,p,e,k,y,n,b,f,v
6846,p,e,k,y,n,b,f,v
6847,p,e,f,s,n,b,f,v
6848,p,e,f,y,n,b,f,v
6849,p,e,f,s,n,b,f,v
6850,e,n,b,s,b,n,a,c
6851,p,n,x,s,n,b,f,v
6853,p,n,f,y,n,b,f,v
6855,p,n,f,y,n,b,f,v
6856,p,n,k,y,b,w,f,c
6858,p,e,f,s,n,b,f,v
6859,p,n,k,y,n,b,f,v
6860,p,e,f,s,n,b,f,v
6861,e,w,k,s,b,g,f,s
6862,p,n,f,y,n,b,f,v
6863,p,n,f,y,n,b,f,v
6864,p,n,f,y,n,b,f,v
6865,p,n,f,s,n,b,f,v
6867,p,e,f,y,n,b,f,v
6868,p,e,x,s,n,b,f,v
6869,p,n,f,y,n,b,f,v
6871,p,e,x,s,n,b,f,v
6872,p,e,x,s,n,b,f,v
6873,p,e,f,y,n,b,f,v
6874,p,n,x,s,n,b,f,v
6876,p,n,f,s,n,b,f,v
6877,p,n,x,s,n,b,f,v
6878,p,e,f,y,n,b,f,v
6879,p,n,x,s,n,b,f,v
6880,p,e,f,y,n,b,f,v
6881,p,e,f,s,n,b,f,v
6882,p,n,f,y,n,b,f,v
6883,p,n,f,y,n,b,f,v
6885,e,g,k,f,b,w,f,n
6886,p,e,x,s,n,b,f,v
6887,p,n,k,y,n,b,f,v
6888,p,n,k,y,n,b,f,v
6889,p,e,x,y,n,b,f,v
6891,p,n,f,s,n,b,f,v
6892,p,e,f,s,n,b,f,v
6893,p,e,x,s,n,b,f,v
6894,p,n,f,s,n,b,f,v
6896,p,n,x,s,n,b,f,v
6897,p,e,x,y,n,b,f,v
6898,p,e,f,s,n,b,f,v
6899,p,n,x,s,n,b,f,v
6900,p,n,f,s,n,b,f,v
6902,p,n,k,s,n,b,f,v
6904,p,e,k,y,n,b,f,v
6905,e,c,x,y,b,w,f,y
6906,e,n,b,s,b,n,a,c
6907,e,g,k,s,b,w,f,n
6908,e,g,x,f,b,g,f,s
6909,p,n,x,s,n,b,f,v
6912,p,e,k,s,n,b,f,v
6913,p,y,b,y,n,y,f,c
6914,p,e,x,s,n,b,f,v
6915,e,g,b,s,b,g,f,n
6916,p,e,k,y,n,b,f,v
6917,p,e,k,s,n,b,f,v
6918,p,e,f,s,n,b,f,v
6919,p,n,f,y,n,b,f,v
6920,p,e,f,s,n,b,f,v
6921,e,g,k,f,b,w,f,s
6922,p,n,k,s,n,b,f,v
6923,p,e,k,s,n,b,f,v
6924,p,e,f,s,n,b,f,v
6925,e,g,b,f,b,p,f,n
6926,p,n,f,y,n,b,f,v
6927,p,n,f,s,n,b,f,v
6928,e,n,f,s,b,o,a,c
6929,e,p,x,y,b,w,f,y
6930,p,n,f,s,n,b,f,v
6931,p,e,k,y,n,b,f,v
6932,p,n,f,s,n,b,f,v
6933,e,w,b,s,b,w,f,n
6934,p,e,x,y,n,b,f,v
6935,p,e,f,y,n,b,f,v
6936,p,e,f,s,n,b,f,v
6937,p,n,k,y,n,b,f,v
6938,e,w,x,f,b,p,f,s
6940,p,e,k,s,n,b,f,v
6941,p,n,f,y,n,b,f,v
6942,e,n,f,y,b,w,f,v
6943,p,n,k,s,n,b,f,v
6944,p,n,k,s,n,b,f,v
6945,p,n,f,y,n,b,f,v
6946,p,e,f,y,b,w,a,c
6947,p,e,x,s,n,b,f,v
6948,p,e,k,y,n,b,f,v
6950,p,e,k,s,n,b,f,v
6951,p,n,k,y,n,b,f,v
6952,p,e,f,y,n,b,f,v
6953,e,w,x,f,b,w,f,s
6954,p,n,k,s,n,b,f,v
6955,p,n,f,s,n,b,f,v
6958,p,n,k,y,n,b,f,v
6959,e,w,k,f,b,g,f,s
6960,p,n,k,s,n,b,f,v
6961,p,n,k,y,n,b,f,v
6962,p,n,k,s,n,b,f,v
6963,p,e,k,s,n,b,f,v
6964,p,n,x,s,n,b,f,v
6965,p,e,x,y,n,b,f,v
6967,p,n,k,y,n,b,f,v
6968,e,n,b,s,b,w,f,y
6969,p,n,f,s,n,b,f,v
6970,p,e,k,y,n,b,f,v
6972,p,n,f,s,n,b,f,v
6973,p,n,k,s,n,b,f,v
6974,p,n,f,y,n,b,f,v
6975,p,n,x,s,n,b,f,v
6976,e,w,k,f,b,w,f,s
6978,p,e,x,s,n,b,f,v
6979,p,n,x,s,n,b,f,v
6980,p,n,f,s,n,b,f,v
6982,p,e,k,s,n,b,f,v
6983,p,e,k,s,n,b,f,v
6984,p,e,x,s,n,b,f,v
6986,p,e,k,s,n,b,f,v
6987,p,n,x,s,n,b,f,v
6988,p,e,x,y,n,b,f,v
6989,p,e,f,s,n,b,f,v
6990,e,n,b,s,b,n,a,c
6991,e,g,k,s,b,p,f,n
6992,p,e,k,y,b,y,f,c
6993,p,e,k,y,n,b,f,v
6994,p,e,f,s,n,b,f,v
6995,e,n,k,s,b,y,a,c
6996,p,e,f,y,n,b,f,v
6998,e,w,k,f,b,p,f,s
6999,e,g,x,s,b,w,f,s
7000,e,n,k,s,b,y,a,v
7001,p,e,k,y,n,b,f,v
7002,p,n,k,y,n,b,f,v
7003,p,e,k,s,n,b,f,v
7004,e,w,x,s,b,w,f,s
7006,e,w,k,s,b,p,f,s
7007,p,e,k,s,n,b,f,v
7008,p,e,x,s,n,b,f,v
7009,e,g,k,s,b,w,f,s
7010,e,w,x,f,b,g,f,s
7011,p,e,k,y,n,b,f,v
7012,e,w,b,s,b,g,f,s
7013,p,e,k,s,n,b,f,v
7014,p,n,f,s,n,b,f,v
7015,p,n,f,y,n,b,f,v
7016,e,g,k,s,b,p,f,s
7019,p,e,x,s,n,b,f,v
7020,e,w,x,f,b,g,f,s
7021,e,w,k,f,b,g,f,n
7023,e,g,f,s,b,w,f,v
7024,p,e,k,s,n,b,f,v
7025,p,n,x,s,n,b,f,v
7026,e,n,k,s,b,y,a,c
7028,p,e,k,y,n,b,f,v
7029,p,e,x,s,n,b,f,v
7030,p,n,x,s,n,b,f,v
7031,p,e,k,s,n,b,f,v
7032,p,n,x,s,n,b,f,v
7033,e,w,k,f,b,g,f,n
7034,e,n,k,s,b,o,a,c
7035,p,c,k,y,b,w,f,c
7036,e,g,x,f,b,g,f,s
7037,e,n,x,s,b,n,a,v
7039,p,e,k,y,n,b,f,v
7040,e,w,k,f,b,p,f,n
7042,e,n,f,s,b,o,a,v
7044,p,n,k,y,n,b,f,v
7045,p,n,f,y,n,b,f,v
7046,p,e,f,y,n,b,f,v
7048,p,e,f,y,n,b,f,v
7051,e,g,k,s,b,w,f,s
7053,p,n,k,y,n,b,f,v
7054,p,n,x,s,n,b,f,v
7055,e,n,b,s,b,o,a,v
7057,p,n,k,s,n,b,f,v
7059,p,e,f,s,n,b,f,v
7060,p,e,x,s,n,b,f,v
7061,p,e,x,s,n,b,f,v
7062,p,n,x,s,n,b,f,v
7063,p,n,k,y,n,b,f,v
7064,e,p,x,s,b,w,f,y
7065,p,e,f,s,n,b,f,v
7066,p,n,x,y,b,w,a,c
7068,e,g,k,s,b,g,f,s
7069,p,n,k,s,n,b,f,v
7070,p,n,f,y,n,b,f,v
7072,p,e,k,y,n,b,f,v
7073,p,e,f,y,n,b,f,v
7075,p,n,f,y,n,b,f,v
7076,p,e,k,s,n,b,f,v
7077,p,e,x,s,n,b,f,v
7079,p,n,x,s,n,b,f,v
7080,e,n,f,s,b,y,a,c
7081,p,e,f,s,n,b,f,v
7082,p,e,x,y,n,b,f,v
7083,p,e,x,y,n,b,f,v
7084,p,e,x,s,n,b,f,v
7085,p,e,k,s,n,b,f,v
7086,p,e,x,s,n,b,f,v
7087,e,g,b,f,b,w,f,s
7088,p,e,k,y,n,b,f,v
7089,p,e,k,s,n,b,f,v
7090,e,g,k,f,b,g,f,n
7091,e,n,f,s,b,n,a,v
7093,p,e,k,s,n,b,f,v
7094,p,n,f,s,n,b,f,v
7095,p,n,k,y,n,b,f,v
7096,p,e,k,s,n,b,f,v
7097,p,n,k,y,n,b,f,v
7100,p,e,k,y,n,b,f,v
7102,p,e,k,y,n,b,f,v
7103,p,e,k,y,n,b,f,v
7104,e,w,b,s,b,p,f,s
7105,p,n,k,s,n,b,f,v
7106,p,e,x,s,n,b,f,v
7108,p,e,f,s,n,b,f,v
7109,p,e,k,y,n,b,f,v
7110,p,e,k,y,n,b,f,v
7111,e,w,b,f,b,w,f,n
7112,p,n,k,y,b,w,a,c
7113,p,e,f,y,n,b,f,v
7114,p,n,k,s,n,b,f,v
7115,p,n,k,y,n,b,f,v
7116,p,e,x,s,n,b,f,v
7117,e,g,x,y,b,w,f,v
7119,p,e,k,y,n,b,f,v
7120,e,w,k,f,b,w,f,n
7121,p,n,x,s,n,b,f,v
7122,p,n,k,y,n,b,f,v
7123,p,e,x,s,n,b,f,v
7124,e,w,k,s,b,w,f,n
7125,p,n,f,y,n,b,f,v
7126,p,e,k,s,n,b,f,v
7127,p,e,k,s,n,b,f,v
7128,p,e,f,y,n,b,f,v
7130,p,n,f,y,n,b,f,v
7132,p,e,k,s,n,b,f,v
7133,p,e,k,s,n,b,f,v
7134,e,n,b,s,b,o,a,v
7135,e,g,k,s,b,p,f,s
7137,e,g,x,f,b,p,f,n
7138,p,e,k,s,n,b,f,v
7139,p,e,f,y,n,b,f,v
7141,p,n,k,s,n,b,f,v
7142,e,w,b,s,b,p,f,n
7143,p,n,f,s,n,b,f,v
7144,e,g,b,f,b,p,f,n
7145,p,n,x,s,n,b,f,v
7146,p,e,x,y,n,b,f,v
7147,p,c,f,y,b,w,f,c
7148,p,n,f,s,n,b,f,v
7149,p,e,x,y,n,b,f,v
7150,p,n,f,s,n,b,f,v
7151,p,e,f,y,n,b,f,v
7152,p,e,f,s,n,b,f,v
7153,p,e,x,s,n,b,f,v
7154,e,g,k,s,b,w,f,s
7155,p,e,x,s,n,b,f,v
7156,p,n,k,s,n,b,f,v
7158,p,n,x,s,n,b,f,v
7159,e,g,b,s,b,g,f,n
7160,p,n,x,s,n,b,f,v
7161,p,e,f,s,n,b,f,v
7162,p,n,k,s,n,b,f,v
7163,e,g,b,s,b,w,f,s
7165,p,e,f,y,n,b,f,v
7167,p,n,f,y,b,y,f,c
7168,e,g,b,f,b,g,f,s
7169,p,e,f,s,n,b,f,v
7170,p,n,k,s,n,b,f,v
7171,e,g,k,s,b,p,f,n
7172,p,n,k,y,n,b,f,v
7173,p,e,x,s,n,b,f,v
7174,e,n,b,s,b,y,a,c
7175,p,n,k,y,n,b,f,v
7177,e,n,x,s,b,n,a,c
7178,p,n,k,s,n,b,f,v
7180,p,n,k,s,n,b,f,v
7181,p,n,k,s,n,b,f,v
7182,e,c,f,y,b,w,f,y
7183,e,n,f,s,b,n,a,c
7184,e,w,b,s,b,g,f,n
7185,p,e,k,s,n,b,f,v
7186,e,g,b,s,b,w,f,n
7187,p,e,k,y,n,b,f,v
7188,p,n,k,y,n,b,f,v
7189,e,n,x,s,b,o,a,c
7190,p,e,x,s,n,b,f,v
7191,p,n,x,s,n,b,f,v
7192,p,e,f,s,n,b,f,v
7193,p,e,f,y,n,b,f,v
7194,p,e,x,y,n,b,f,v
7195,p,e,k,s,n,b,f,v
7196,e,n,k,y,b,w,f,y
7197,p,e,f,s,n,b,f,v
7199,p,n,f,y,n,b,f,v
7202,p,n,k,s,n,b,f,v
7203,e,w,b,f,b,p,f,s
7205,e,g,x,s,b,p,f,n
7206,e,n,k,s,b,y,a,c
7207,p,e,k,s,n,b,f,v
7208,p,n,k,y,n,b,f,v
7209,e,g,k,f,b,g,f,n
7210,p,n,x,s,n,b,f,v
7211,p,n,k,y,n,b,f,v
7212,e,w,x,f,b,g,f,n
7214,p,e,k,s,n,b,f,v
7215,p,e,k,s,n,b,f,v
7216,p,e,k,y,n,b,f,v
7217,p,n,k,y,n,b,f,v
7218,e,g,k,s,b,g,f,n
7219,p,n,k,y,n,b,f,v
7220,p,e,k,s,n,b,f,v
7221,e,g,x,s,b,w,f,n
7222,e,n,f,s,b,y,a,v
7223,e,g,k,s,b,g,f,n
7224,p,e,x,s,n,b,f,v
7225,p,n,k,s,n,b,f,v
7229,e,n,f,s,b,n,a,v
7231,p,e,f,y,b,y,f,c
7232,e,g,b,s,b,g,f,s
7233,p,n,f,y,n,b,f,v
7235,e,g,b,s,b,w,f,n
7238,p,n,k,s,n,b,f,v
7239,p,n,k,y,n,b,f,v
7242,p,e,f,s,n,b,f,v
7243,p,n,k,s,n,b,f,v
7244,p,n,k,s,n,b,f,v
7245,e,n,b,s,b,y,a,v
7246,e,g,k,f,b,w,f,s
7247,e,n,b,s,b,o,a,c
7248,p,n,k,s,n,b,f,v
7249,p,e,k,y,n,b,f,v
7250,p,e,k,y,n,b,f,v
7251,p,n,k,s,n,b,f,v
7253,p,e,k,s,n,b,f,v
7254,e,n,x,s,b,o,a,v
7255,p,n,k,s,n,b,f,v
7256,e,w,k,s,b,p,f,s
7257,p,e,k,y,n,b,f,v
7258,p,n,k,y,n,b,f,v
7259,e,g,k,f,b,g,f,s
7260,p,n,f,s,n,b,f,v
7262,p,n,k,y,n,b,f,v
7264,e,w,x,f,b,p,f,n
7265,p,n,k,y,n,b,f,v
7266,p,n,f,y,b,w,a,c
7267,e,g,b,f,b,w,f,n
7268,p,e,k,y,n,b,f,v
7269,p,e,x,y,n,b,f,v
7270,p,e,k,s,n,b,f,v
7271,e,g,k,f,b,g,f,n
7273,p,e,k,y,n,b,f,v
7274,e,g,k,s,b,g,f,n
7275,p,n,k,s,n,b,f,v
7277,e,w,k,s,b,w,f,s
7278,p,e,k,y,n,b,f,v
7279,e,w,b,s,b,w,f,s
7282,e,n,b,s,b,n,a,v
7283,p,n,k,s,n,b,f,v
7284,p,e,k,y,n,b,f,v
7285,e,w,x,f,b,w,f,n
7286,p,e,x,y,b,y,a,c
7289,p,n,k,y,n,b,f,v
7290,p,e,k,s,n,b,f,v
7291,e,n,k,s,b,o,a,c
7294,e,g,k,s,b,w,f,n
7295,p,e,f,y,n,b,f,v
7296,p,y,k,y,n,y,f,c
7297,p,e,k,y,n,b,f,v
7299,p,e,k,y,n,b,f,v
7301,e,g,x,s,b,w,f,y
7303,p,e,f,y,n,b,f,v
7304,p,e,k,s,n,b,f,v
7306,e,w,b,f,b,w,f,n
7307,e,n,f,s,b,n,a,c
7308,p,n,k,s,n,b,f,v
7312,e,w,x,f,b,g,f,s
7313,p,e,k,y,n,b,f,v
7314,p,n,k,y,n,b,f,v
7316,e,w,x,s,b,g,f,n
7319,p,e,k,s,n,b,f,v
7320,e,w,b,f,b,p,f,n
7321,p,n,f,s,n,b,f,v
7322,p,e,k,s,n,b,f,v
7323,p,n,k,s,n,b,f,v
7325,p,n,k,y,n,b,f,v
7326,e,n,f,s,b,o,a,c
7327,p,e,x,y,n,b,f,v
7328,e,n,f,s,b,y,a,v
7329,e,w,b,s,b,g,f,n
7330,e,g,b,s,b,p,f,n
7331,p,e,k,y,n,b,f,v
7332,p,n,k,s,n,b,f,v
7334,p,e,k,s,n,b,f,v
7335,e,w,b,f,b,g,f,s
7336,e,g,k,s,b,p,f,n
7338,p,n,k,y,n,b,f,v
7339,p,n,k,y,n,b,f,v
7340,p,e,f,s,n,b,f,v
7342,p,n,k,y,n,b,f,v
7343,p,c,k,y,b,y,f,c
7344,p,n,k,y,n,b,f,v
7346,p,n,f,y,n,b,f,v
7348,p,e,f,s,n,b,f,v
7349,p,e,k,s,n,b,f,v
7350,e,g,k,s,b,p,f,s
7351,e,g,x,s,b,p,f,s
7354,e,p,f,y,b,w,f,y
7355,e,w,b,s,b,g,f,n
7356,p,n,f,y,n,b,f,v
7360,e,w,x,f,b,p,f,s
7361,e,c,x,s,b,w,f,y
7362,e,g,k,f,b,w,f,s
7363,p,e,k,s,n,b,f,v
7364,p,e,k,y,n,b,f,v
7365,p,n,k,s,n,b,f,v
7366,p,e,x,y,n,b,f,v
7368,p,y,f,y,n,w,f,c
7369,p,c,x,y,b,w,a,c
7371,e,p,x,y,b,w,f,v
7372,p,n,k,y,n,b,f,v
7373,e,g,k,s,b,g,f,n
7375,p,e,k,s,n,b,f,v
7377,e,n,b,s,b,o,a,v
7378,e,n,f,s,b,w,f,y
7379,e,g,k,s,b,g,f,s
7380,p,n,f,s,n,b,f,v
7381,p,n,k,s,n,b,f,v
7384,p,n,k,s,n,b,f,v
7385,p,e,k,s,n,b,f,v
